Party,DebateNo,SentenceNo,SequenceNo,Speaker,Text,PolarityPAScore,Prob_Pos,NB_Sent,Score,wc
rep,4,655,283,BUSH,"...We've had a 10% reduction in carbon emissions, and it isn't because of Solyndra. It isn't because of the central planners in Washington D.C. It's because we've had a great American success story, the explosion of natural gas.",0.30000000000000004,0.9558799512800908,pos,2,0
rep,4,656,283,BUSH,"Taking two existing technologies, and applying it through innovation has created lower carbon emissions, lower energy costs -- 40% of all the economic activity in the age of Obama has come from the energy sector, and Hillary Clinton wants to suppress that. We -- I think we ought to be expanding this. High growth is the path to lower carbon, and more jobs.",0.2,0.7956774938134102,pos,2,0
rep,4,657,283,BUSH,"I know for a fact, as Governor of the State of Florida, we created the largest land purchasing programs, and environment clean-up programs because we had a growing economy. Our revenues were growing at 4.4%. It allowed for resources to be able to protect the natural system.",0.0,0.680747175850052,pos,2,0
rep,4,658,283,BUSH,We got to get to a conservation...,0.0,0.3907443830849535,neg,2,0
rep,4,659,283,BUSH,(BELL RINGING),0.0,0.7159090909090909,pos,2,0
rep,4,660,284,BUSH,...in environmental policy that goes beyond just carbon...,0.0,0.15703148112140478,neg,2,0
rep,4,661,285,CRUZ,...Our -- our...,0.0,0.520631067961165,pos,2,0
rep,4,662,286,CAVUTO,"...Alright, gentlemen, I know you want to -- and I want to, be we also promised to get people home tonight, and we are going to take a quick break here. I think it is fair to say at this juncture that you can discuss these issues, and only business issues, but still keep it interesting. Stick around for these candidates closing statements. (MUSIC)",0.3333333333333333,0.2694986997450895,neg,2,0
rep,4,663,286,CAVUTO,(APPLAUSE),0.0,0.7222222222222221,pos,5,0
rep,4,664,286,CAVUTO,(COMMERCIAL BREAK),0.0,0.5271654564315359,pos,2,0
rep,4,665,287,BAKER,"Welcome back to the Republican presidential debate. And now, candidates, it's time for your closing statements. You get 30 seconds each, and, Senator Paul, we will begin with you.",0.0,0.4617515898262765,neg,2,0
rep,4,666,288,PAUL,"We're the richest, freest, most humanitarian nation in the history of mankind. But we also borrow a million dollars a minute. And the question I have for all Americans is, think about it, can you be a fiscal conservative if you don't conserve all of the money? If you're a profligate spender, you spend money in an unlimited fashion for the military, is that a conservative notion? We have to be conservative with all spending, domestic spending and welfare spending. I'm the only fiscal conservative on the stage.",0.0,0.7706779874861629,pos,2,0
rep,4,667,288,PAUL,(APPLAUSE),0.0,0.7222222222222221,pos,5,0
rep,4,668,289,BAKER,"Thank you, Senator. Governor Kasich?",0.0,0.6360920201435012,pos,2,0
rep,4,669,290,KASICH,"Well, ladies and gentlemen, if Hillary Clinton or Bernie Sanders were to win this election, my 16-year-olds, I -- I worry about what their life is going to be like.",0.8,0.3477456268259965,neg,2,0
rep,4,670,290,KASICH,"You know, the conservative movement is all about opportunity. It is about lower taxes. It's about balanced budgets. It's about less regulation. And it's about sending power, money and influence back to where we live so we can run America from the bottom up.",0.06818181818181818,0.6351712507060977,pos,2,0
rep,4,671,290,KASICH,"In addition to that, once we have the power and the money and the influence with programs we shift out, that each of us have a responsibility to reach out and to rebuild our families, make them stronger, and connect our neighborhoods. All that together -- wealth, connection, family -- America's greatest days are ahead. We must win this election.",0.0,0.9808799857518158,pos,2,0
rep,4,672,290,KASICH,(APPLAUSE),0.0,0.7222222222222221,pos,5,0
rep,4,673,291,BARTIROMO,Carly Fiorina?,0.0,0.9615384615384616,pos,2,0
rep,4,674,292,FIORINA,"Imagine a Clinton presidency. Our military will continue to deteriorate. Our veterans will not be cared for. And, no, Mrs. Clinton, that situation is not exaggerated. The rich will get richer. The poor will get poorer. The middle class will continue to get crushed.",0.25,0.8791924030955377,pos,2,0
rep,4,675,292,FIORINA,"And as bad as that picture is, what's even worse is that a Clinton presidency will corrode the character of this nation. Why? Because of the Clinton way Say whatever you have to, lie as long as you can get away with it.",-0.5499999999999999,0.6445024234918778,pos,2,0
rep,4,676,292,FIORINA,"We must beat Hillary Clinton. Carly Fiorina can beat Hillary Clinton. I will beat Hillary Clinton. And under a President Fiorina, we will restore the character of this nation, the security of this nation, the prosperity of this nation, because as citizens, we will take our government back.",0.0,0.9960730141343568,pos,2,0
rep,4,677,292,FIORINA,(APPLAUSE),0.0,0.7222222222222221,pos,5,0
rep,4,678,293,BARTIROMO,Former Governor Jeb Bush?,0.0,0.6276595744680863,pos,2,0
rep,4,679,294,BUSH,"Jane Horton is sitting with my wife here today. Her husband, Chris, was killed in action in Afghanistan. And Jane spends her time now defending and fighting for military families. They're both heroes.",-0.1,0.8343763952474985,pos,2,0
rep,4,680,294,BUSH,"I don't think we need an agitator-in-chief or a divider-in-chief. We need a commander-in-chief that will rebuild our military and restore respect to our veterans by revamping and fixing a broken Veterans Administration, That's my pledge to you. I ask for your support. Thank you.",-0.25,0.039082176587874336,neg,2,0
rep,4,681,294,BUSH,(APPLAUSE),0.0,0.7222222222222221,pos,5,0
rep,4,682,295,BARTIROMO,Senator Ted Cruz?,0.0,0.5769721577726208,pos,2,0
rep,4,683,296,CRUZ,"Fifty-eight years ago, my father fled Cuba. As he stood on the deck of that ferryboat with the wind and salt air blowing, he looked back at the oppression and torture he was escaping. And yet he looked forward to the promise of America. His story is our story. What ties Americans together is we are all the children of those who risked everything for freedom.",0.0,0.9407874293182282,pos,2,0
rep,4,684,296,CRUZ,"America is in crisis now. I believe in America. And if we get back to the free market principles and constitutional liberties that built this country, we can turn this country around. I believe that 2016 will be an election like 1980, that we will win by following Reagan's admonition to paint in bold colors, not pale pastels. We're building a grassroots army. I ask you to join us at tedcruz.org. And we, the people, can turn this nation around.",0.3095833333333333,0.9609573530627256,pos,2,0
rep,4,685,296,CRUZ,(APPLAUSE),0.0,0.7222222222222221,pos,5,0
rep,4,686,297,CAVUTO,Senator Marco Rubio?,0.0,0.7992125984251962,pos,2,0
rep,4,687,298,RUBIO,"Ours -- the story of America is an extraordinary story. It is the story of a nation that for over two centuries each generation has left the next better off than themselves. But now, because Washington is out of touch, for the fault of both political parties, for the first time in our history, that is in doubt.",0.125,0.9566215998538742,pos,2,0
rep,4,688,298,RUBIO,"And that is what this election must be about, because if the next four years are anything like the last eight years, our children will be the first Americans ever left worse off by their parents. This election is about making a different choice, about applying our principles of limited government and free enterprise to the unique issues of our time. And if we do, we will not just save the American dream. We will expand it to reach more people and change more lives than ever before. And the 21st century can be a new American century.",-0.030000000000000006,0.8912878075744457,pos,2,0
rep,4,689,298,RUBIO,"So tonight, I ask you for your vote and I ask you to join us at my website, marcorubio.com.",0.0,0.2450612775606697,neg,2,0
rep,4,690,298,RUBIO,(LAUGHTER),0.0,0.375,neg,5,0
rep,4,691,298,RUBIO,(APPLAUSE),0.0,0.7222222222222221,pos,5,0
rep,4,692,299,BARTIROMO,He's funny.,0.25,0.4733201581027667,neg,2,0
rep,4,693,300,CAVUTO,Dr. Ben Carson?,0.0,0.8437499999999998,pos,2,0
rep,4,694,301,CARSON,"In the two hours of this -- of this debate, five people have died from drug-related deaths, $100 million has been added to our national debt, 200 babies have been killed by abortionists, and two veterans have taken their lives out of despair. This is a narrative that we can change, not we the Democrats, not we the Republicans, but we the people of America, because there is something special about this nation, and we must embrace it and be proud of it and never give it away for the sake of political correctness.",0.3857142857142857,0.9978633893177778,pos,2,0
rep,4,695,301,CARSON,(APPLAUSE),0.0,0.7222222222222221,pos,5,0
rep,4,696,302,CAVUTO,Donald Trump?,0.0,0.3125000000000006,neg,2,0
rep,4,697,303,TRUMP,"Thank you. Over the years, I've created tens of thousands of jobs and a great company. It's a company I'm very proud of. Some of the most iconic assets anywhere in the world. And I will tell you, I don't have to give you a website because I'm self-funding my campaign. I'm putting up my own money.",0.0,0.3170177268977562,neg,2,0
rep,4,698,303,TRUMP,"I want to do something really special. I want to make our country greater than it's ever been. I think we have that potential. We cannot lose this election. We cannot let Hillary Clinton, who is the worst secretary of state in the history of our country, win this election.",-0.09999999999999998,0.3621616395665327,neg,2,0
rep,4,699,303,TRUMP,"We will fight. We will win. And we truly will make this even more special. We have to make it better than ever before. And I will tell you, the United States can actually be better than ever before. Thank you.",0.5,0.7569254490428032,pos,2,0
